claim_id,predict,label
368,supported,NEI
369,NEI,NEI
370,NEI,NEI
371,supported,supported
372,refuted,refuted
373,supported,supported
374,supported,supported
375,supported,supported
376,NEI,NEI
377,supported,NEI
378,NEI,NEI
379,supported,NEI
380,supported,supported
381,supported,supported
382,NEI,supported
383,supported,NEI
384,NEI,NEI
385,NEI,NEI
386,refuted,refuted
387,supported,supported
388,supported,NEI
389,supported,supported
390,NEI,refuted
391,supported,NEI
392,supported,NEI
393,supported,supported
394,supported,NEI
395,NEI,NEI
396,NEI,supported
397,supported,NEI
398,refuted,refuted
399,refuted,refuted
400,supported,NEI
401,NEI,NEI
402,NEI,supported
403,NEI,NEI
404,supported,supported
405,supported,supported
406,supported,supported
407,NEI,supported
408,refuted,refuted
409,supported,supported
410,NEI,supported
411,NEI,NEI
412,supported,NEI
413,refuted,refuted
414,NEI,supported
415,refuted,refuted
416,refuted,refuted
417,NEI,supported
418,supported,supported
419,supported,NEI
420,NEI,NEI
421,supported,NEI
422,NEI,NEI
423,NEI,NEI
424,supported,NEI
425,supported,supported
426,NEI,supported
427,NEI,NEI
428,supported,refuted
429,refuted,refuted
430,supported,NEI
431,refuted,refuted
432,supported,NEI
433,NEI,NEI
434,supported,NEI
435,NEI,NEI
436,refuted,refuted
437,NEI,NEI
438,refuted,refuted
439,supported,NEI
440,NEI,NEI
441,refuted,refuted
442,supported,supported
443,supported,supported
444,supported,NEI
445,refuted,refuted
446,NEI,NEI
447,refuted,refuted
448,NEI,supported
449,supported,supported
450,NEI,NEI
451,supported,NEI
452,supported,supported
453,NEI,NEI
454,supported,NEI
455,supported,NEI
456,NEI,NEI
457,NEI,refuted
458,NEI,NEI
459,NEI,NEI
460,NEI,NEI
461,refuted,refuted
462,NEI,supported
463,NEI,NEI
464,NEI,NEI
465,NEI,NEI
466,supported,supported
467,refuted,refuted
468,NEI,NEI
469,supported,NEI
470,NEI,supported
471,supported,NEI
472,supported,NEI
473,refuted,refuted
474,refuted,refuted
475,NEI,NEI
476,NEI,NEI
477,NEI,supported
478,supported,supported
479,NEI,NEI
480,NEI,supported
481,NEI,NEI
482,supported,supported
483,refuted,refuted
484,supported,NEI
485,refuted,refuted
486,supported,supported
487,refuted,refuted
488,NEI,NEI
489,supported,supported
490,NEI,supported
491,NEI,NEI
492,refuted,refuted
493,supported,NEI
494,supported,supported
495,NEI,NEI
496,supported,supported
497,supported,supported
498,NEI,NEI
499,supported,supported
500,NEI,supported
501,refuted,refuted
502,refuted,refuted
503,supported,NEI
504,refuted,refuted
505,NEI,NEI
506,NEI,NEI
507,NEI,NEI
508,refuted,refuted
509,refuted,refuted
510,supported,NEI
511,refuted,refuted
512,supported,supported
513,supported,supported
514,refuted,refuted
515,supported,NEI
516,NEI,NEI
517,supported,NEI
518,supported,refuted
519,NEI,NEI
520,refuted,refuted
521,refuted,refuted
522,supported,NEI
523,refuted,refuted
524,supported,NEI
525,supported,NEI
526,NEI,NEI
527,supported,NEI
528,supported,supported
529,NEI,NEI
530,NEI,NEI
531,NEI,NEI
532,NEI,NEI
533,supported,NEI
534,refuted,refuted
535,NEI,NEI
536,NEI,supported
537,refuted,refuted
538,NEI,NEI
539,supported,supported
540,refuted,refuted
541,supported,supported
542,NEI,NEI
543,supported,supported
544,supported,NEI
545,supported,NEI
546,NEI,NEI
547,supported,supported
548,supported,supported
549,supported,NEI
550,supported,NEI
551,refuted,refuted
552,supported,NEI
553,NEI,NEI
554,NEI,NEI
555,supported,supported
556,supported,supported
557,NEI,refuted
558,NEI,supported
559,refuted,refuted
560,NEI,refuted
561,refuted,refuted
562,supported,supported
563,refuted,refuted
564,refuted,refuted
565,NEI,NEI
566,supported,supported
567,supported,supported
568,supported,supported
569,supported,supported
570,supported,NEI
571,NEI,supported
572,supported,supported
573,supported,supported
574,NEI,NEI
575,supported,supported
576,supported,supported
577,refuted,refuted
578,supported,supported
579,supported,NEI
580,supported,NEI
581,NEI,NEI
582,NEI,supported
583,supported,NEI
584,NEI,supported
585,NEI,NEI
586,NEI,NEI
587,refuted,refuted
588,supported,supported
589,supported,supported
590,NEI,NEI
591,supported,supported
592,NEI,NEI
593,refuted,refuted
594,NEI,NEI
595,supported,supported
596,supported,NEI
597,supported,supported
598,supported,supported
599,NEI,refuted
600,supported,supported
601,refuted,refuted
602,refuted,refuted
603,supported,supported
604,NEI,NEI
605,supported,supported
606,NEI,supported
607,supported,NEI
608,NEI,NEI
609,supported,supported
610,NEI,supported
611,NEI,NEI
612,refuted,refuted
613,NEI,NEI
614,supported,supported
615,NEI,NEI
616,NEI,NEI
617,NEI,supported
618,NEI,NEI
619,NEI,NEI
620,NEI,supported
621,supported,supported
622,NEI,NEI
623,supported,NEI
624,supported,supported
625,NEI,NEI
626,NEI,supported
627,supported,supported
628,supported,NEI
629,NEI,NEI
630,supported,NEI
631,NEI,NEI
632,NEI,supported
633,refuted,refuted
634,NEI,NEI
635,NEI,NEI
636,supported,supported
637,NEI,supported
638,refuted,refuted
639,supported,supported
640,supported,supported
641,supported,supported
642,refuted,refuted
643,supported,supported
644,supported,supported
645,NEI,supported
646,supported,NEI
647,supported,NEI
648,NEI,NEI
649,refuted,refuted
650,supported,supported
651,NEI,refuted
652,supported,supported
653,NEI,NEI
654,NEI,NEI
655,NEI,NEI
656,supported,supported
657,NEI,NEI
658,NEI,supported
659,supported,NEI
660,NEI,supported
661,NEI,NEI
662,supported,supported
663,supported,NEI
664,supported,supported
665,NEI,NEI
666,NEI,NEI
667,refuted,refuted
668,refuted,refuted
669,supported,supported
670,supported,supported
671,supported,supported
672,supported,NEI
673,supported,NEI
674,supported,NEI
675,NEI,NEI
676,supported,NEI
677,supported,NEI
678,NEI,NEI
679,NEI,NEI
680,supported,supported
681,refuted,refuted
682,supported,NEI
683,supported,supported
684,supported,supported
685,supported,refuted
686,supported,supported
687,refuted,refuted
688,supported,NEI
689,supported,supported
690,refuted,refuted
691,NEI,NEI
692,refuted,refuted
693,supported,NEI
694,supported,NEI
695,NEI,NEI
696,supported,NEI
697,supported,supported
698,NEI,NEI
699,supported,NEI
700,supported,supported
701,supported,supported
702,supported,supported
703,refuted,refuted
704,NEI,NEI
705,NEI,NEI
706,supported,supported
707,NEI,NEI
708,supported,NEI
709,NEI,NEI
710,NEI,NEI
711,supported,supported
712,NEI,supported
713,supported,supported
714,supported,NEI
715,supported,supported
716,supported,NEI
717,supported,supported
718,NEI,NEI
719,refuted,refuted
720,supported,NEI
721,supported,NEI
722,supported,supported
723,supported,NEI
724,refuted,refuted
725,supported,supported
726,supported,NEI
727,refuted,refuted
728,supported,NEI
729,NEI,NEI
730,supported,supported
731,supported,supported
732,NEI,supported
733,supported,NEI
734,supported,supported
735,NEI,supported
736,NEI,NEI
737,NEI,supported
738,NEI,NEI
739,NEI,NEI
740,supported,supported
741,supported,supported
742,NEI,NEI
743,NEI,supported
744,supported,supported
745,supported,supported
746,supported,supported
747,NEI,NEI
748,supported,supported
749,NEI,NEI
750,refuted,refuted
751,NEI,supported
752,supported,supported
753,supported,supported
754,supported,refuted
755,supported,supported
756,NEI,NEI
757,supported,supported
758,NEI,NEI
759,supported,supported
760,NEI,NEI
761,supported,NEI
762,supported,supported
763,refuted,refuted
764,NEI,NEI
765,supported,NEI
766,NEI,supported
767,NEI,NEI
768,NEI,refuted
769,NEI,NEI
770,NEI,supported
771,supported,supported
772,supported,supported
773,supported,supported
774,supported,supported
775,NEI,supported
776,supported,supported
777,NEI,NEI
778,NEI,NEI
779,NEI,supported
780,NEI,NEI
781,refuted,refuted
782,NEI,refuted
783,NEI,NEI
784,NEI,NEI
785,NEI,NEI
786,supported,NEI
787,NEI,supported
788,NEI,supported
789,refuted,refuted
790,supported,supported
791,supported,NEI
792,supported,NEI
793,supported,supported
794,refuted,refuted
795,NEI,NEI
796,supported,supported
797,supported,supported
798,supported,NEI
799,supported,supported
800,NEI,NEI
801,NEI,NEI
802,NEI,supported
803,refuted,refuted
804,NEI,NEI
805,NEI,NEI
806,NEI,supported
807,NEI,supported
808,NEI,NEI
809,NEI,supported
810,supported,NEI
811,supported,NEI
812,supported,NEI
813,supported,NEI
814,supported,supported
815,supported,NEI
816,NEI,NEI
817,supported,supported
818,supported,supported
819,NEI,supported
820,NEI,NEI
821,refuted,refuted
822,supported,NEI
823,NEI,supported
824,supported,supported
825,NEI,NEI
826,NEI,NEI
827,NEI,NEI
828,NEI,supported
829,NEI,NEI
830,NEI,NEI
831,supported,NEI
832,refuted,refuted
833,refuted,refuted
834,NEI,NEI
835,supported,supported
836,supported,supported
837,supported,supported
838,supported,supported
839,supported,NEI
840,supported,supported
841,NEI,NEI
842,NEI,supported
843,supported,supported
844,supported,supported
845,supported,NEI
846,supported,supported
847,supported,supported
848,supported,supported
849,supported,supported
850,NEI,NEI
851,supported,NEI
852,supported,supported
853,supported,supported
854,supported,supported
855,supported,supported
856,supported,NEI
857,NEI,NEI
858,supported,NEI
859,refuted,refuted
860,NEI,refuted
861,supported,supported
862,NEI,supported
863,NEI,NEI
864,supported,NEI
865,supported,supported
866,supported,NEI
867,supported,supported
868,NEI,supported
869,supported,NEI
870,refuted,refuted
871,supported,supported
872,supported,supported
873,supported,NEI
874,refuted,refuted
875,refuted,refuted
876,supported,NEI
877,supported,supported
878,supported,supported
879,supported,supported
880,supported,NEI
881,NEI,supported
882,NEI,NEI
883,NEI,NEI
884,supported,supported
885,refuted,refuted
886,supported,NEI
887,refuted,refuted
888,supported,supported
889,refuted,refuted
890,supported,NEI
891,NEI,NEI
892,supported,supported
893,NEI,NEI
894,supported,NEI
895,NEI,NEI
896,NEI,NEI
897,supported,supported
898,supported,supported
899,NEI,NEI
900,supported,supported
901,NEI,NEI
902,NEI,NEI
903,refuted,refuted
904,supported,supported
905,NEI,NEI
906,NEI,NEI
907,refuted,refuted
908,supported,supported
909,refuted,refuted
910,supported,NEI
911,NEI,NEI
912,NEI,NEI
913,refuted,refuted
914,NEI,refuted
915,NEI,NEI
916,refuted,refuted
917,refuted,refuted
918,NEI,NEI
919,NEI,NEI
920,NEI,NEI
921,supported,supported
922,supported,supported
923,refuted,refuted
924,supported,supported
925,supported,refuted
926,supported,supported
927,refuted,refuted
928,NEI,NEI
929,supported,supported
930,supported,NEI
931,supported,supported
932,supported,supported
933,refuted,refuted
934,refuted,refuted
935,NEI,supported
936,NEI,NEI
937,supported,NEI
938,supported,supported
939,supported,supported
940,NEI,NEI
941,supported,supported
942,refuted,refuted
943,supported,NEI
944,supported,supported
945,supported,supported
946,supported,supported
947,refuted,refuted
948,supported,supported
949,refuted,refuted
950,NEI,NEI
951,refuted,refuted
952,supported,supported
953,NEI,NEI
954,supported,NEI
955,refuted,refuted
956,supported,supported
957,NEI,NEI
958,refuted,refuted
959,supported,supported
960,supported,supported
961,supported,supported
962,supported,supported
963,refuted,refuted
964,NEI,NEI
965,supported,NEI
966,supported,supported
967,NEI,refuted
968,refuted,refuted
969,NEI,supported
970,refuted,refuted
971,NEI,supported
972,refuted,refuted
973,refuted,refuted
974,supported,supported
975,supported,supported
976,NEI,NEI
977,supported,NEI
978,supported,NEI
979,supported,NEI
980,NEI,NEI
981,supported,supported
982,refuted,refuted
983,supported,supported
984,NEI,supported
985,supported,NEI
986,NEI,NEI
987,NEI,NEI
988,supported,supported
989,NEI,NEI
990,supported,supported
991,supported,supported
992,refuted,refuted
993,supported,NEI
994,supported,NEI
995,supported,supported
996,supported,NEI
997,NEI,refuted
998,supported,supported
999,supported,supported
1000,supported,NEI
1001,supported,NEI
1002,NEI,NEI
1003,refuted,refuted
1004,NEI,NEI
1005,supported,supported
1006,supported,NEI
1007,supported,supported
1008,supported,refuted
1009,NEI,NEI
1010,supported,refuted
1011,supported,supported
1012,supported,supported
1013,NEI,NEI
1014,supported,supported
1015,refuted,refuted
1016,supported,supported
1017,NEI,NEI
1018,refuted,refuted
1019,NEI,NEI
1020,NEI,NEI
1021,NEI,supported
1022,NEI,supported
1023,supported,NEI
1024,NEI,NEI
1025,supported,supported
1026,refuted,refuted
1027,supported,refuted
1028,supported,refuted
1029,NEI,supported
1030,refuted,refuted
1031,refuted,refuted
1032,NEI,NEI
1033,NEI,NEI
1034,supported,supported
1035,supported,supported
1036,refuted,refuted
1037,NEI,NEI
1038,refuted,refuted
1039,supported,NEI
1040,supported,NEI
1041,supported,supported
1042,supported,NEI
1043,NEI,supported
1044,refuted,refuted
1045,supported,supported
1046,supported,supported
1047,NEI,NEI
1048,supported,supported
1049,supported,NEI
1050,NEI,NEI
1051,NEI,NEI
1052,NEI,NEI
1053,refuted,refuted
1054,supported,supported
1055,supported,supported
1056,NEI,refuted
1057,NEI,refuted
1058,supported,supported
1059,supported,NEI
1060,supported,supported
1061,supported,supported
1062,supported,supported
1063,NEI,supported
1064,supported,NEI
1065,NEI,NEI
1066,NEI,supported
1067,supported,NEI
1068,supported,NEI
1069,NEI,NEI
1070,supported,supported
1071,supported,supported
1072,supported,supported
1073,supported,supported
1074,NEI,supported
1075,refuted,refuted
1076,supported,supported
1077,refuted,refuted
1078,NEI,NEI
1079,supported,supported
1080,NEI,NEI
1081,supported,supported
1082,NEI,NEI
1083,refuted,refuted
1084,NEI,supported
1085,NEI,NEI
1086,NEI,supported
1087,supported,NEI
1088,NEI,NEI
1089,NEI,supported
1090,supported,supported
1091,supported,supported
1092,supported,supported
1093,NEI,NEI
1094,refuted,refuted
1095,NEI,NEI
1096,supported,supported
1097,NEI,NEI
1098,NEI,supported
1099,supported,NEI
1100,NEI,supported
1101,supported,supported
1102,NEI,NEI
1103,NEI,NEI
1104,NEI,NEI
1105,NEI,NEI
1106,refuted,refuted
1107,NEI,supported
1108,NEI,NEI
1109,supported,NEI
1110,refuted,refuted
1111,supported,supported
1112,supported,NEI
1113,NEI,NEI
1114,refuted,refuted
1115,NEI,NEI
1116,refuted,refuted
1117,NEI,supported
1118,supported,supported
1119,supported,supported
1120,refuted,refuted
1121,supported,NEI
1122,NEI,NEI
1123,NEI,supported
1124,supported,supported
1125,NEI,supported
1126,NEI,NEI
1127,supported,supported
1128,supported,NEI
1129,supported,NEI
1130,NEI,NEI
1131,supported,NEI
1132,refuted,refuted
1133,supported,supported
1134,NEI,supported
1135,NEI,NEI
1136,supported,supported
1137,supported,supported
1138,refuted,refuted
1139,refuted,supported
1140,supported,supported
1141,NEI,supported
1142,supported,NEI
1143,supported,supported
1144,refuted,refuted
1145,NEI,NEI
1146,refuted,refuted
1147,refuted,refuted
1148,NEI,NEI
1149,NEI,NEI
1150,NEI,supported
1151,supported,supported
1152,supported,supported
1153,refuted,refuted
1154,refuted,refuted
1155,NEI,NEI
1156,supported,supported
1157,supported,supported
1158,supported,supported
1159,supported,supported
1160,NEI,supported
1161,supported,supported
1162,NEI,NEI
1163,supported,supported
1164,NEI,NEI
1165,supported,supported
1166,supported,NEI
1167,supported,NEI
1168,supported,NEI
1169,supported,supported
1170,supported,supported
1171,NEI,supported
1172,supported,NEI
1173,refuted,refuted
1174,refuted,refuted
1175,supported,NEI
1176,supported,supported
1177,NEI,supported
1178,supported,supported
1179,refuted,refuted
1180,supported,supported
1181,supported,supported
1182,supported,supported
1183,NEI,NEI
1184,supported,supported
1185,refuted,refuted
1186,supported,supported
1187,supported,supported
1188,refuted,refuted
1189,refuted,refuted
1190,supported,supported
1191,supported,supported
1192,refuted,refuted
1193,NEI,NEI
1194,NEI,supported
1195,refuted,refuted
1196,NEI,NEI
1197,supported,supported
1198,supported,supported
1199,supported,supported
1200,supported,supported
1201,NEI,NEI
1202,refuted,refuted
1203,supported,refuted
1204,refuted,refuted
1205,refuted,refuted
1206,supported,refuted
1207,NEI,refuted
1208,supported,supported
1209,NEI,NEI
1210,supported,NEI
1211,NEI,NEI
1212,NEI,NEI
1213,supported,supported
1214,supported,NEI
1215,NEI,supported
1216,NEI,NEI
1217,NEI,NEI
1218,NEI,NEI
1219,NEI,NEI
1220,supported,supported
1221,NEI,supported
1222,supported,supported
1223,NEI,refuted
1224,supported,supported
1225,supported,supported
1226,NEI,supported
1227,NEI,NEI
1228,supported,NEI
1229,supported,supported
1230,refuted,refuted
1231,supported,supported
1232,NEI,supported
1233,NEI,refuted
1234,refuted,refuted
1235,supported,supported
1236,NEI,refuted
1237,NEI,NEI
1238,supported,supported
1239,supported,supported
1240,NEI,refuted
1241,supported,NEI
1242,NEI,NEI
1243,supported,supported
1244,NEI,NEI
1245,NEI,supported
1246,NEI,supported
1247,NEI,NEI
1248,NEI,NEI
1249,supported,refuted
1250,supported,NEI
1251,refuted,refuted
1252,supported,supported
1253,refuted,refuted
1254,supported,NEI
1255,NEI,NEI
1256,NEI,NEI
1257,NEI,supported
1258,NEI,refuted
1259,NEI,NEI
1260,supported,supported
1261,refuted,refuted
1262,supported,supported
1263,supported,NEI
1264,supported,supported
1265,supported,supported
1266,refuted,refuted
1267,supported,supported
1268,NEI,NEI
1269,supported,NEI
1270,NEI,supported
1271,supported,supported
1272,NEI,NEI
1273,NEI,NEI
1274,supported,supported
1275,NEI,NEI
1276,refuted,refuted
1277,refuted,refuted
1278,supported,supported
1279,NEI,NEI
1280,supported,supported
1281,NEI,NEI
1282,supported,NEI
1283,supported,supported
1284,supported,refuted
1285,refuted,refuted
1286,NEI,supported
1287,supported,NEI
1288,NEI,NEI
1289,supported,supported
1290,supported,supported
1291,refuted,refuted
1292,NEI,NEI
1293,supported,NEI
1294,NEI,supported
1295,supported,NEI
1296,refuted,refuted
1297,supported,NEI
1298,supported,NEI
1299,supported,NEI
1300,supported,supported
1301,supported,supported
1302,refuted,refuted
1303,supported,supported
1304,supported,NEI
1305,supported,supported
1306,supported,supported
1307,supported,NEI
1308,supported,supported
1309,NEI,supported
1310,supported,NEI
1311,NEI,NEI
1312,NEI,NEI
1313,NEI,NEI
1314,supported,NEI
1315,supported,NEI
1316,NEI,NEI
1317,supported,NEI
1318,supported,supported
1319,supported,supported
1320,supported,supported
1321,refuted,refuted
1322,NEI,supported
1323,supported,supported
1324,supported,supported
1325,supported,supported
1326,refuted,refuted
1327,NEI,NEI
1328,refuted,refuted
1329,NEI,NEI
1330,supported,supported
1331,NEI,NEI
1332,supported,supported
1333,NEI,supported
1334,NEI,supported
1335,supported,NEI
1336,NEI,supported
1337,NEI,NEI
1338,supported,supported
1339,refuted,refuted
1340,supported,NEI
1341,refuted,refuted
1342,NEI,supported
1343,refuted,refuted
1344,supported,supported
1345,refuted,refuted
1346,NEI,NEI
1347,NEI,NEI
1348,NEI,NEI
1349,NEI,NEI
1350,refuted,refuted
1351,supported,supported
1352,NEI,NEI
1353,supported,NEI
1354,NEI,NEI
1355,refuted,refuted
1356,supported,supported
1357,supported,NEI
1358,refuted,refuted
1359,refuted,refuted
1360,supported,supported
1361,NEI,NEI
1362,NEI,NEI
1363,refuted,refuted
1364,supported,supported
1365,NEI,supported
1366,NEI,supported
1367,supported,supported
1368,NEI,NEI
1369,supported,supported
1370,supported,NEI
1371,supported,supported
1372,NEI,NEI
1373,supported,NEI
1374,supported,refuted
1375,NEI,refuted
1376,supported,supported
1377,supported,supported
1378,refuted,refuted
1379,NEI,NEI
1380,NEI,NEI
1381,refuted,refuted
1382,supported,supported
1383,NEI,NEI
1384,supported,supported
1385,supported,supported
1386,refuted,refuted
1387,supported,supported
1388,NEI,NEI
1389,supported,NEI
1390,supported,supported
1391,NEI,NEI
1392,supported,supported
1393,NEI,NEI
1394,refuted,refuted
1395,supported,NEI
1396,supported,NEI
1397,supported,supported
1398,NEI,NEI
1399,supported,supported
1400,NEI,NEI
1401,NEI,NEI
1402,supported,supported
1403,refuted,refuted
1404,NEI,NEI
1405,NEI,NEI
1406,refuted,refuted
1407,supported,supported
1408,NEI,NEI
1409,refuted,refuted
1410,NEI,supported
1411,supported,supported
1412,supported,supported
1413,supported,supported
1414,supported,NEI
1415,NEI,supported
1416,supported,supported
1417,NEI,supported
1418,supported,supported
1419,supported,supported
1420,NEI,NEI
1421,supported,supported
1422,NEI,NEI
1423,NEI,supported
1424,supported,NEI
1425,NEI,NEI
1426,supported,supported
1427,supported,refuted
1428,NEI,NEI
1429,supported,NEI
1430,supported,supported
1431,supported,supported
1432,NEI,supported
1433,refuted,refuted
1434,supported,supported
1435,refuted,refuted
1436,NEI,NEI
1437,supported,NEI
1438,refuted,refuted
1439,refuted,refuted
1440,supported,supported
1441,supported,refuted
1442,refuted,refuted
1443,NEI,NEI
1444,NEI,NEI
1445,supported,supported
1446,NEI,NEI
1447,NEI,NEI
1448,NEI,NEI
1449,NEI,NEI
1450,supported,NEI
1451,supported,NEI
1452,supported,supported
1453,supported,supported
1454,supported,supported
1455,supported,supported
1456,supported,NEI
1457,supported,supported
1458,refuted,refuted
1459,refuted,refuted
1460,supported,supported
1461,supported,NEI
1462,NEI,supported
1463,refuted,refuted
1464,supported,supported
1465,refuted,refuted
1466,NEI,NEI
1467,supported,supported
1468,supported,refuted
1469,supported,refuted
1470,NEI,NEI
1471,refuted,refuted
1472,supported,supported
1473,refuted,refuted
1474,NEI,NEI
1475,supported,supported
1476,supported,supported
1477,NEI,NEI
1478,supported,supported
1479,NEI,NEI
