claim_id,predict,label
109521,supported,refuted
11219,NEI,NEI
109530,NEI,refuted
109531,supported,refuted
101343,NEI,NEI
109540,supported,supported
3045,supported,supported
3047,supported,NEI
109546,supported,NEI
117738,supported,supported
101354,NEI,refuted
117742,supported,supported
3055,supported,supported
11258,NEI,refuted
101371,NEI,NEI
109567,NEI,refuted
3072,NEI,NEI
109574,supported,NEI
117767,NEI,refuted
11271,supported,supported
117769,supported,refuted
117772,supported,refuted
101393,NEI,supported
3093,NEI,NEI
11289,NEI,refuted
117786,NEI,refuted
101403,supported,NEI
3100,supported,supported
117791,NEI,supported
101414,NEI,refuted
101416,supported,supported
11306,supported,NEI
117823,supported,NEI
117825,supported,NEI
3141,NEI,NEI
109641,supported,refuted
11340,supported,supported
3150,supported,supported
109647,NEI,supported
117839,supported,supported
3151,NEI,NEI
101458,supported,NEI
101460,NEI,NEI
3157,supported,supported
117849,NEI,refuted
3162,NEI,supported
11354,NEI,supported
11356,NEI,NEI
101468,supported,refuted
109664,NEI,refuted
101477,NEI,NEI
109670,NEI,supported
117864,supported,refuted
101482,supported,refuted
3185,supported,NEI
3189,supported,refuted
11387,NEI,supported
3201,NEI,NEI
117889,supported,NEI
117891,supported,supported
3202,NEI,NEI
101511,supported,NEI
11402,NEI,refuted
101516,supported,supported
109710,NEI,refuted
101522,NEI,supported
109717,NEI,refuted
3223,supported,NEI
109722,NEI,supported
101531,NEI,refuted
101533,supported,NEI
109725,NEI,refuted
109728,NEI,refuted
117922,supported,NEI
109735,NEI,refuted
3240,NEI,refuted
3241,supported,NEI
101549,NEI,supported
101554,NEI,refuted
109748,supported,NEI
11445,supported,NEI
117942,supported,supported
117950,NEI,supported
101569,NEI,refuted
101572,NEI,refuted
101574,supported,supported
101578,supported,NEI
117964,supported,supported
109773,refuted,refuted
109777,NEI,refuted
117970,supported,refuted
11480,supported,NEI
117979,supported,supported
101597,NEI,supported
109789,supported,refuted
101599,supported,supported
109791,supported,refuted
117985,NEI,refuted
109795,NEI,supported
117996,supported,refuted
109809,supported,supported
3314,NEI,NEI
118010,NEI,supported
11516,NEI,NEI
118017,NEI,NEI
3329,supported,supported
118025,supported,supported
109835,supported,refuted
118033,supported,supported
109844,NEI,NEI
101652,supported,refuted
118037,NEI,refuted
118038,NEI,refuted
118050,supported,supported
3363,supported,supported
118053,NEI,refuted
118056,supported,NEI
3369,NEI,NEI
11562,supported,supported
109881,supported,supported
3388,supported,supported
118083,supported,NEI
11590,supported,NEI
3410,NEI,refuted
118100,NEI,refuted
11612,NEI,supported
118111,supported,NEI
101731,NEI,refuted
3430,supported,NEI
3431,NEI,NEI
109929,supported,supported
118124,NEI,refuted
3441,supported,NEI
101746,NEI,supported
101748,supported,refuted
3450,NEI,NEI
109946,NEI,refuted
11644,NEI,supported
11648,NEI,NEI
101778,supported,NEI
109970,NEI,NEI
118169,supported,refuted
109982,NEI,supported
11679,supported,supported
11683,NEI,supported
101798,supported,NEI
110000,NEI,supported
110001,NEI,refuted
11700,supported,NEI
118200,NEI,refuted
101817,supported,NEI
118203,supported,supported
118205,NEI,supported
101822,NEI,refuted
3519,NEI,refuted
101827,supported,supported
110022,NEI,refuted
118216,supported,supported
118225,NEI,refuted
3539,supported,NEI
110037,supported,NEI
118229,NEI,supported
118239,supported,refuted
118242,NEI,NEI
101859,supported,NEI
3557,supported,refuted
110054,NEI,refuted
118247,supported,refuted
118249,NEI,NEI
11757,supported,NEI
11765,supported,supported
118263,NEI,supported
118265,supported,supported
118267,NEI,refuted
101884,NEI,NEI
110076,supported,supported
110078,supported,supported
118269,supported,supported
101890,supported,supported
110085,NEI,NEI
101899,NEI,NEI
101902,NEI,NEI
118294,supported,refuted
118295,NEI,refuted
110106,supported,NEI
101915,supported,NEI
3616,supported,NEI
118307,supported,supported
101925,supported,NEI
11814,NEI,NEI
110119,supported,refuted
11820,NEI,NEI
101932,NEI,supported
11823,supported,refuted
110128,supported,NEI
101945,supported,NEI
118333,supported,supported
101949,supported,refuted
3654,supported,refuted
3655,NEI,NEI
101965,supported,refuted
118349,NEI,refuted
110159,supported,supported
3664,supported,NEI
11857,NEI,NEI
118354,NEI,supported
110175,NEI,supported
11879,supported,supported
118376,supported,NEI
118377,supported,supported
118378,supported,supported
118381,supported,NEI
11887,supported,supported
118390,supported,NEI
118393,supported,NEI
118395,supported,NEI
110203,NEI,refuted
118397,supported,NEI
11907,supported,refuted
118403,supported,refuted
3717,supported,supported
110223,NEI,refuted
102033,supported,refuted
110226,supported,refuted
11922,supported,supported
118432,NEI,refuted
110243,supported,refuted
110245,NEI,refuted
102060,supported,NEI
110258,NEI,refuted
3766,supported,supported
118460,NEI,NEI
3774,NEI,NEI
11966,NEI,NEI
110272,supported,supported
11983,supported,NEI
3794,supported,supported
3799,supported,supported
11993,NEI,NEI
11994,supported,supported
3809,supported,NEI
110309,NEI,refuted
12006,NEI,NEI
3813,supported,supported
102120,supported,NEI
12009,supported,supported
102125,refuted,refuted
102127,NEI,NEI
102130,supported,refuted
110325,NEI,refuted
110328,supported,refuted
110337,supported,NEI
110338,supported,supported
12033,supported,NEI
102150,NEI,NEI
110348,supported,refuted
118560,supported,NEI
12068,NEI,refuted
110373,NEI,refuted
110376,NEI,supported
102193,NEI,refuted
110385,NEI,refuted
118583,supported,NEI
102204,supported,NEI
118593,NEI,supported
102214,NEI,refuted
3910,NEI,NEI
3912,supported,NEI
12112,supported,refuted
110423,NEI,refuted
102232,supported,supported
102234,NEI,supported
110430,supported,NEI
118630,supported,refuted
102248,supported,refuted
110442,supported,refuted
110447,supported,refuted
12148,NEI,NEI
12151,supported,NEI
102264,supported,supported
102268,supported,refuted
102272,NEI,supported
3968,supported,supported
102277,NEI,refuted
118670,supported,refuted
102287,supported,refuted
3986,supported,supported
118677,NEI,refuted
118678,NEI,refuted
118687,supported,refuted
110499,refuted,refuted
102308,supported,supported
12195,supported,NEI
12204,supported,supported
4015,supported,NEI
110511,NEI,refuted
118710,supported,NEI
118712,supported,refuted
4031,supported,supported
110530,NEI,refuted
118731,NEI,refuted
118733,supported,supported
102352,supported,supported
12243,supported,supported
118742,supported,supported
4057,supported,supported
102370,NEI,NEI
4070,NEI,NEI
102376,supported,refuted
102386,supported,refuted
4083,NEI,NEI
4086,supported,NEI
118780,supported,supported
110588,NEI,refuted
4103,NEI,supported
118792,supported,refuted
102411,supported,refuted
118795,NEI,refuted
118797,NEI,refuted
4109,supported,NEI
118799,supported,refuted
12308,supported,refuted
118809,supported,supported
4121,NEI,NEI
118815,supported,NEI
12320,supported,supported
102434,NEI,NEI
110627,supported,NEI
102444,NEI,NEI
12332,NEI,refuted
102446,supported,supported
4144,supported,refuted
110648,supported,supported
102458,supported,refuted
4157,supported,supported
118848,supported,refuted
4163,NEI,supported
102469,supported,supported
110661,NEI,refuted
110663,NEI,refuted
110664,supported,supported
118856,NEI,refuted
4170,supported,supported
4191,supported,NEI
102495,supported,NEI
110689,NEI,refuted
4196,supported,supported
4200,supported,supported
4202,supported,NEI
4207,NEI,NEI
12402,supported,NEI
102514,NEI,refuted
110709,NEI,refuted
110710,supported,supported
4219,supported,supported
110717,supported,refuted
102526,supported,supported
110720,supported,refuted
12419,supported,supported
118918,NEI,NEI
110729,NEI,NEI
102538,NEI,NEI
118928,supported,NEI
12433,NEI,NEI
118932,NEI,refuted
4244,supported,supported
110751,NEI,NEI
110752,supported,refuted
12447,NEI,NEI
118953,supported,NEI
118958,NEI,refuted
12463,supported,supported
102578,supported,refuted
4286,supported,NEI
110785,NEI,refuted
110788,supported,supported
4293,supported,refuted
110793,supported,supported
118990,supported,supported
102608,supported,refuted
118994,NEI,NEI
102615,supported,supported
4316,supported,supported
12509,supported,supported
119005,supported,refuted
119011,supported,supported
4326,NEI,supported
110822,NEI,refuted
119015,NEI,refuted
102633,supported,refuted
110826,NEI,NEI
4332,supported,supported
102642,supported,supported
12531,supported,supported
102647,supported,supported
12537,supported,supported
110845,NEI,refuted
102654,supported,refuted
119037,supported,refuted
12545,NEI,NEI
110851,supported,supported
110855,supported,NEI
102664,NEI,supported
110857,supported,supported
12554,supported,NEI
102666,NEI,refuted
110866,NEI,refuted
12562,supported,supported
12566,NEI,supported
119075,supported,refuted
119076,supported,refuted
119078,supported,NEI
102699,NEI,refuted
102700,supported,NEI
119083,supported,refuted
12591,NEI,NEI
4401,NEI,NEI
110898,supported,NEI
12598,supported,NEI
110912,NEI,supported
102725,NEI,refuted
119110,NEI,refuted
110919,NEI,refuted
4428,supported,supported
110924,NEI,supported
12628,NEI,NEI
102747,supported,supported
102752,supported,supported
119141,NEI,refuted
119154,supported,refuted
12661,refuted,refuted
12664,supported,NEI
110971,supported,supported
110973,supported,supported
12676,supported,NEI
4495,NEI,NEI
12694,NEI,NEI
12697,supported,NEI
12703,supported,supported
119204,supported,supported
102822,supported,refuted
119211,supported,refuted
12717,supported,NEI
102831,NEI,supported
119217,supported,NEI
102837,NEI,supported
119223,supported,NEI
12727,supported,supported
4538,supported,NEI
12733,supported,supported
102850,supported,NEI
12740,supported,supported
4558,supported,supported
102867,NEI,refuted
119257,supported,NEI
119262,NEI,refuted
102883,NEI,refuted
4580,supported,supported
4581,supported,supported
102889,supported,NEI
111087,NEI,refuted
12785,NEI,NEI
102905,supported,supported
4606,supported,supported
102918,NEI,NEI
4619,supported,supported
4623,supported,NEI
119316,supported,NEI
111126,NEI,refuted
119319,NEI,refuted
111133,NEI,NEI
111134,supported,supported
102944,supported,NEI
12835,supported,supported
102948,supported,refuted
102949,supported,supported
111143,supported,supported
102952,NEI,supported
102953,NEI,refuted
119350,supported,supported
119352,NEI,refuted
12862,supported,supported
119366,supported,NEI
111177,NEI,refuted
4683,supported,supported
102988,supported,NEI
4685,supported,NEI
111180,supported,supported
111182,supported,supported
12880,supported,supported
102990,supported,refuted
12879,supported,NEI
102996,NEI,refuted
103005,supported,refuted
111197,NEI,refuted
12893,supported,supported
111202,NEI,refuted
4707,supported,NEI
111204,supported,NEI
12898,supported,supported
119404,NEI,supported
111212,NEI,refuted
111214,NEI,refuted
103027,NEI,supported
12916,supported,supported
111220,NEI,refuted
119415,supported,NEI
111223,supported,refuted
111225,supported,refuted
4730,NEI,supported
119422,NEI,refuted
4740,NEI,NEI
4742,supported,supported
4744,NEI,refuted
103054,NEI,refuted
119440,supported,refuted
4757,supported,supported
12951,supported,NEI
103067,NEI,NEI
12963,supported,supported
119459,supported,supported
103079,supported,refuted
4777,supported,NEI
12970,supported,NEI
111273,NEI,refuted
103091,supported,refuted
4796,NEI,NEI
111294,NEI,NEI
119486,NEI,refuted
12990,supported,NEI
12996,supported,supported
13001,supported,NEI
4816,supported,NEI
119505,NEI,refuted
13011,NEI,refuted
13014,supported,supported
119514,supported,refuted
13022,supported,supported
103138,NEI,supported
103140,NEI,NEI
13037,supported,refuted
13038,NEI,NEI
103151,supported,refuted
119533,NEI,refuted
119541,NEI,refuted
111351,NEI,refuted
13053,supported,supported
119550,supported,refuted
4867,supported,supported
4869,NEI,NEI
103175,NEI,refuted
4875,NEI,NEI
13071,supported,supported
103186,supported,supported
103190,supported,refuted
111386,NEI,refuted
103197,NEI,refuted
119582,supported,supported
111390,supported,refuted
111394,NEI,refuted
119592,NEI,NEI
103211,NEI,supported
13103,NEI,refuted
103217,supported,supported
103218,NEI,refuted
111412,supported,refuted
111416,supported,refuted
13113,supported,supported
119616,supported,NEI
103235,NEI,NEI
103237,NEI,supported
13132,supported,supported
119637,NEI,NEI
4961,NEI,supported
103266,supported,NEI
4963,supported,supported
103270,supported,NEI
13159,supported,NEI
103273,supported,NEI
4970,NEI,NEI
103275,NEI,supported
111468,supported,refuted
119665,supported,supported
4978,supported,supported
4979,supported,supported
111478,supported,NEI
103287,supported,refuted
103290,NEI,refuted
103294,NEI,supported
103298,supported,refuted
4995,supported,NEI
4997,supported,supported
111494,supported,NEI
119686,NEI,refuted
119691,supported,supported
111505,NEI,NEI
103313,NEI,refuted
119704,NEI,refuted
13216,NEI,NEI
111520,NEI,supported
111522,supported,supported
119713,NEI,supported
119714,supported,supported
119717,NEI,refuted
103337,NEI,refuted
5033,supported,NEI
103339,supported,supported
103343,supported,NEI
13245,supported,refuted
13246,supported,supported
119743,NEI,refuted
13256,supported,supported
119755,supported,supported
13260,refuted,refuted
5069,NEI,refuted
111563,supported,refuted
13262,NEI,NEI
111570,supported,refuted
5076,supported,supported
13270,supported,NEI
13274,NEI,NEI
103389,NEI,refuted
119784,supported,NEI
103402,supported,supported
103404,supported,NEI
13293,supported,NEI
5101,NEI,NEI
5103,supported,supported
119791,supported,NEI
103411,supported,refuted
111603,supported,refuted
103419,NEI,refuted
103420,NEI,supported
111613,NEI,supported
5122,supported,supported
13314,NEI,refuted
119814,supported,supported
111624,supported,refuted
5131,NEI,refuted
103444,NEI,refuted
119839,supported,NEI
119840,supported,NEI
111651,NEI,NEI
